multa_id,velocidad_registrada,velocidad_maxima,radar_id,estado_multa,fecha,hora,ubicacion,patente,exceso_velocidad_real,exceso_velocidad
1266,109.0,40,R01,PAGADA,2022-05-24,18:55,RUTA 9,990XYK,69.0,67.0
1270,117.0,80,R03,IMPAGA,2023-07-14,08:51,RUTA 9,UW3932,37.0,33.0
1272,76.0,40,R02,ERROR,2022-03-02,08:51,AV SIEMPRE VIVA,WU341A,36.0,34.0
1273,78.0,40,R01,IMPAGA,2021-12-23,00:00,AV LIBERTADOR,GN64OTP,38.0,36.0
1276,107.0,80,R02,PAGADA,2021-10-24,00:00,AV LIBERTADOR,6EVY261,27.0,23.0
1277,103.0,80,,IMPAGA,2022-10-01,14:46,AV SIEMPRE VIVA,DK414N,23.0,19.0
1279,68.0,40,,IMPAGA,2022-06-13,00:00,RUTA 9,UW3932,28.0,26.0
1280,103.0,40,,APELADA,2022-05-03,08:51,RUTA 9,81ZFJD,63.0,61.0
1281,113.0,80,,IMPAGA,2021-12-23,09:56,AV LIBERTADOR,FVIOUHP,33.0,29.0
1284,64.0,40,R02,IMPAGA,2022-04-11,18:56,AV SIEMPRE VIVA,5777770,24.0,22.0
1286,79.0,40,R03,IMPAGA,2020-05-20,08:52,AV SIEMPRE VIVA,NHZ1002,39.0,37.0
1289,146.0,80,R02,ERROR,2021-10-15,14:46,RUTA 9,NHZ1002,66.0,62.0
1294,87.0,40,R01,PAGADA,1932-01-01,00:00,RUTA 9,TL03GOG,47.0,45.0
1295,141.0,80,,IMPAGA,2021-08-08,18:56,AV LIBERTADOR,990XYK,61.0,57.0
1301,122.0,60,R02,PAGADA,2020-12-17,14:47,AV SIEMPRE VIVA,589222,62.0,59.0
1302,64.0,60,R01,ERROR,2022-04-03,18:56,RUTA 9,589222,4.0,1.0
1304,94.0,80,R02,APELADA,2021-01-11,09:56,RUTA 9,8B90638,14.0,10.0
1305,81.0,40,R02,PAGADA,2020-08-12,08:53,AV LIBERTADOR,BM351,41.0,39.0
1306,72.0,40,,PAGADA,2020-05-01,00:00,RUTA 9,810TCH,32.0,30.0
1309,122.0,60,R01,PAGADA,2023-05-12,14:47,AV LIBERTADOR,2999961,62.0,59.0
1310,153.0,80,R03,PAGADA,2023-11-26,09:56,AV LIBERTADOR,DK414N,73.0,69.0
1313,100.0,80,R01,ERROR,1932-01-01,14:47,AV LIBERTADOR,CD05601,20.0,16.0
1315,76.0,60,R02,ERROR,2022-12-06,08:54,AV LIBERTADOR,831MDB,16.0,13.0
1316,79.0,40,,IMPAGA,2023-12-10,09:56,AV SIEMPRE VIVA,GOOGLE,39.0,37.0
1317,96.0,60,,IMPAGA,2023-08-27,08:54,AV LIBERTADOR,B81JKY,36.0,33.0
1318,125.0,80,R03,APELADA,2023-02-09,09:56,AV LIBERTADOR,GCP332,45.0,41.0
1321,43.0,40,R03,IMPAGA,1932-01-01,14:48,RUTA 9,UW3932,3.0,1.0
1322,92.0,60,,APELADA,1932-01-01,00:00,AV LIBERTADOR,GOOGLE,32.0,29.0
1326,145.0,80,R03,APELADA,2022-09-24,18:57,AV LIBERTADOR,VY90540,65.0,61.0
1328,126.0,80,R02,ERROR,2023-04-13,14:48,AV LIBERTADOR,W326AVE,46.0,42.0
1329,46.0,40,R01,PAGADA,2020-03-31,18:57,AV LIBERTADOR,GOOGLE,6.0,4.0
1330,107.0,80,R01,APELADA,2020-12-05,08:54,RUTA 9,VNK296GP,27.0,23.0
1331,102.0,80,R02,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,NTHGLFT,22.0,18.0
1332,91.0,60,R02,APELADA,2021-03-27,18:57,AV LIBERTADOR,UM96201,31.0,28.0
1335,58.0,40,R01,PAGADA,2023-10-27,00:00,RUTA 9,OUTSTDN,18.0,16.0
1336,96.0,40,R01,ERROR,2023-08-22,09:57,AV LIBERTADOR,NHZ1002,56.0,54.0
1337,122.0,60,R03,IMPAGA,2023-12-26,18:57,AV LIBERTADOR,MVU4688,62.0,59.0
1339,72.0,40,,IMPAGA,1932-01-01,09:57,AV SIEMPRE VIVA,RFH373,32.0,30.0
1340,128.0,80,R03,APELADA,2021-03-22,08:55,AV SIEMPRE VIVA,9999868,48.0,44.0
1342,130.0,60,R01,ERROR,2022-03-15,09:57,AV SIEMPRE VIVA,GLEN1E,70.0,67.0
1346,117.0,80,,IMPAGA,2023-03-12,08:55,AV SIEMPRE VIVA,CBMUK,37.0,33.0
1348,98.0,60,,PAGADA,2021-11-28,14:48,AV LIBERTADOR,NTHGLFT,38.0,35.0
1349,49.0,40,R02,PAGADA,2023-12-31,18:58,RUTA 9,GOOGLE,9.0,7.0
1351,78.0,60,,APELADA,1932-01-01,18:58,AV LIBERTADOR,691XC80,18.0,15.0
1352,117.0,80,R01,IMPAGA,2020-12-21,00:00,RUTA 9,B81JKY,37.0,33.0
1354,117.0,60,R03,IMPAGA,2021-01-11,14:48,RUTA 9,W326AVE,57.0,54.0
1359,126.0,60,R03,PAGADA,2020-12-29,09:58,AV SIEMPRE VIVA,0695DVH,66.0,63.0
1361,75.0,60,R01,IMPAGA,2022-04-10,08:55,AV LIBERTADOR,6NCE831,15.0,12.0
1368,68.0,60,,IMPAGA,2022-02-01,08:56,AV LIBERTADOR,VNK296GP,8.0,5.0
1369,98.0,80,R03,ERROR,2023-07-29,18:59,AV SIEMPRE VIVA,J1S1,18.0,14.0
1370,112.0,80,R03,APELADA,2023-01-25,09:58,AV SIEMPRE VIVA,CBMUK,32.0,28.0
1372,126.0,80,R03,ERROR,1932-01-01,09:59,RUTA 9,CBMUK,46.0,42.0
1373,43.0,40,R01,ERROR,2022-10-08,14:48,AV LIBERTADOR,41RSTZ,3.0,1.0
1374,107.0,80,R02,ERROR,2020-12-11,08:56,RUTA 9,HAMSTUR,27.0,23.0
1379,91.0,60,,PAGADA,2020-02-04,14:49,RUTA 9,HK06YMX,31.0,28.0
1380,90.0,80,R01,PAGADA,2021-03-08,08:56,RUTA 9,BM351,10.0,6.0
1381,107.0,40,R01,APELADA,1932-01-01,14:49,AV LIBERTADOR,BM351,67.0,65.0
1383,99.0,60,,APELADA,2020-05-18,19:00,AV LIBERTADOR,M20CPR,39.0,36.0
1387,136.0,80,,PAGADA,2022-06-02,09:59,AV SIEMPRE VIVA,6NCE831,56.0,52.0
1388,118.0,80,R03,IMPAGA,1932-01-01,14:50,AV LIBERTADOR,2999961,38.0,34.0
1389,57.0,40,R03,ERROR,1932-01-01,08:57,RUTA 9,VTIIAHV,17.0,15.0
1391,94.0,80,R03,PAGADA,2023-01-08,08:57,RUTA 9,UM96201,14.0,10.0
1394,137.0,80,R01,ERROR,2022-06-02,08:57,AV LIBERTADOR,41RSTZ,57.0,53.0
1396,69.0,40,R02,PAGADA,2023-11-29,08:57,RUTA 9,CBMUK,29.0,27.0
1398,86.0,60,R01,IMPAGA,2023-03-15,14:50,RUTA 9,TL03GOG,26.0,23.0
1399,105.0,40,R02,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,XIIUME,65.0,63.0
1401,98.0,80,,APELADA,2020-11-14,19:00,AV LIBERTADOR,DI2LOT,18.0,14.0
1409,145.0,80,R02,PAGADA,2023-12-12,00:00,AV LIBERTADOR,691XC80,65.0,61.0
1410,65.0,60,,PAGADA,1932-01-01,00:00,AV SIEMPRE VIVA,HF3461,5.0,2.0
1411,126.0,80,,ERROR,1932-01-01,19:01,AV LIBERTADOR,AWS167,46.0,42.0
1412,117.0,60,R03,PAGADA,2022-07-11,14:51,AV SIEMPRE VIVA,GE1466,57.0,54.0
1414,147.0,80,R02,IMPAGA,2023-11-21,14:51,AV SIEMPRE VIVA,HAMSTUR,67.0,63.0
1416,100.0,80,R03,ERROR,2020-07-13,10:00,AV LIBERTADOR,FVIOUHP,20.0,16.0
1419,72.0,40,R02,APELADA,2020-01-28,10:00,RUTA 9,W326AVE,32.0,30.0
1420,108.0,60,R03,PAGADA,2022-07-01,14:52,AV SIEMPRE VIVA,6NCE831,48.0,45.0
1423,106.0,80,,IMPAGA,2022-12-15,08:58,AV LIBERTADOR,FD1475,26.0,22.0
1424,96.0,80,R02,ERROR,2023-11-09,19:01,AV SIEMPRE VIVA,M431ZW,16.0,12.0
1427,98.0,40,R01,PAGADA,1932-01-01,10:00,AV LIBERTADOR,HF3461,58.0,56.0
1428,55.0,40,R03,IMPAGA,2020-10-12,00:00,AV SIEMPRE VIVA,BP717,15.0,13.0
1431,120.0,80,,ERROR,2020-04-28,00:00,AV LIBERTADOR,81ZFJD,40.0,36.0
1434,122.0,60,R01,PAGADA,2022-04-23,19:02,AV LIBERTADOR,NTHGLFT,62.0,59.0
1437,102.0,80,R03,PAGADA,1932-01-01,10:01,AV LIBERTADOR,BB8986,22.0,18.0
1438,113.0,40,R01,APELADA,1932-01-01,14:53,AV LIBERTADOR,NHZ1002,73.0,71.0
1440,115.0,60,,PAGADA,2020-04-08,19:02,AV LIBERTADOR,OUTSTDN,55.0,52.0
1443,136.0,60,R01,APELADA,2021-07-10,10:01,AV SIEMPRE VIVA,WU341A,76.0,73.0
1449,96.0,40,R02,PAGADA,2020-03-28,08:59,AV SIEMPRE VIVA,CT5B876,56.0,54.0
1451,100.0,80,,IMPAGA,1932-01-01,14:53,RUTA 9,831MDB,20.0,16.0
1452,154.0,80,R02,ERROR,2022-09-15,08:59,RUTA 9,3646HBH,74.0,70.0
1453,65.0,40,R03,IMPAGA,2022-03-20,14:53,AV LIBERTADOR,409,25.0,23.0
1454,110.0,40,,IMPAGA,2020-09-18,14:54,AV LIBERTADOR,B81JKY,70.0,68.0
1458,99.0,60,R01,PAGADA,2023-12-21,19:03,AV LIBERTADOR,VNK296GP,39.0,36.0
1460,126.0,80,R01,ERROR,2022-11-11,19:03,RUTA 9,6611172,46.0,42.0
1463,73.0,40,R01,ERROR,2022-07-08,14:54,AV SIEMPRE VIVA,MX60NZA,33.0,31.0
1465,89.0,40,R01,ERROR,2021-10-22,09:00,RUTA 9,GLEN1E,49.0,47.0
1466,121.0,80,,APELADA,1932-01-01,19:03,RUTA 9,HF58HXP,41.0,37.0
1468,95.0,80,R02,IMPAGA,2021-02-09,09:00,AV SIEMPRE VIVA,BHRP770,15.0,11.0
1475,106.0,60,,ERROR,2022-02-23,19:04,AV LIBERTADOR,AI7OVF,46.0,43.0
1476,125.0,80,R01,ERROR,1932-01-01,19:04,AV LIBERTADOR,HK06YMX,45.0,41.0
1477,102.0,60,,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,VTIIAHV,42.0,39.0
1481,73.0,60,R01,PAGADA,1932-01-01,00:00,AV LIBERTADOR,PIW4215,13.0,10.0
1483,148.0,80,,IMPAGA,1932-01-01,14:54,AV LIBERTADOR,MX60NZA,68.0,64.0
1490,93.0,80,R01,IMPAGA,2020-07-01,14:55,RUTA 9,M20CPR,13.0,9.0
1491,118.0,60,R03,IMPAGA,2021-11-14,09:02,AV SIEMPRE VIVA,UW3932,58.0,55.0
1493,118.0,40,R03,ERROR,2020-02-29,00:00,AV SIEMPRE VIVA,UM96201,78.0,76.0
1495,119.0,60,R01,PAGADA,2021-07-03,10:02,AV SIEMPRE VIVA,FVIOUHP,59.0,56.0
1499,56.0,40,R01,APELADA,2023-05-29,10:02,RUTA 9,NHZ1002,16.0,14.0
1500,81.0,60,R02,APELADA,2022-03-23,19:05,RUTA 9,NTHGLFT,21.0,18.0
1503,92.0,40,,PAGADA,2022-02-23,14:55,AV LIBERTADOR,6611172,52.0,50.0
1504,100.0,80,R02,ERROR,2020-03-18,09:02,AV LIBERTADOR,XIIUME,20.0,16.0
1505,117.0,40,R01,APELADA,2023-04-03,10:03,RUTA 9,990XYK,77.0,75.0
1510,109.0,80,R03,ERROR,2023-08-23,00:00,RUTA 9,6NCE831,29.0,25.0
1513,114.0,80,R01,PAGADA,2023-04-17,10:03,RUTA 9,NTHGLFT,34.0,30.0
1514,137.0,80,R02,ERROR,2022-03-09,10:03,RUTA 9,GLEN1E,57.0,53.0
1516,99.0,60,R02,ERROR,2021-05-20,14:56,AV SIEMPRE VIVA,MX60NZA,39.0,36.0
1517,101.0,40,R02,IMPAGA,1932-01-01,19:05,RUTA 9,BHRP770,61.0,59.0
1519,94.0,80,R02,APELADA,2021-01-03,00:00,AV SIEMPRE VIVA,B81JKY,14.0,10.0
1521,94.0,40,R03,APELADA,2022-09-12,09:02,AV SIEMPRE VIVA,HAMSTUR,54.0,52.0
1524,132.0,60,,ERROR,2022-05-03,19:06,AV SIEMPRE VIVA,810TCH,72.0,69.0
1525,91.0,80,,ERROR,2021-07-09,00:00,AV SIEMPRE VIVA,5777770,11.0,7.0
1526,133.0,80,R02,PAGADA,2020-03-08,10:04,AV LIBERTADOR,TL03GOG,53.0,49.0
1528,105.0,60,R01,IMPAGA,2021-01-06,09:03,AV SIEMPRE VIVA,691XC80,45.0,42.0
1530,123.0,80,,PAGADA,2023-11-12,09:03,AV LIBERTADOR,3646HBH,43.0,39.0
1531,96.0,40,R01,APELADA,2020-11-17,00:00,AV SIEMPRE VIVA,M20CPR,56.0,54.0
1535,128.0,60,R01,ERROR,2021-05-07,10:04,RUTA 9,HK06YMX,68.0,65.0
1538,116.0,60,R03,ERROR,2023-10-10,10:04,AV SIEMPRE VIVA,409,56.0,53.0
1541,75.0,40,R02,PAGADA,2020-07-06,19:06,AV SIEMPRE VIVA,TL03GOG,35.0,33.0
1542,88.0,60,R02,APELADA,1932-01-01,10:04,AV LIBERTADOR,5777770,28.0,25.0
1547,51.0,40,R01,PAGADA,1932-01-01,00:00,AV LIBERTADOR,BX55DOG,11.0,9.0
1549,74.0,40,R01,PAGADA,1932-01-01,14:57,AV SIEMPRE VIVA,MPX9357,34.0,32.0
1552,98.0,80,R02,PAGADA,2020-10-28,00:00,AV SIEMPRE VIVA,41RSTZ,18.0,14.0
1554,87.0,80,R03,APELADA,2023-07-08,00:00,AV LIBERTADOR,UW3932,7.0,3.0
1559,89.0,40,R03,IMPAGA,2020-06-20,09:03,AV SIEMPRE VIVA,831MDB,49.0,47.0
1561,120.0,40,,APELADA,1932-01-01,09:04,AV SIEMPRE VIVA,VNK296GP,80.0,78.0
1562,80.0,40,R02,APELADA,2023-02-13,09:04,AV SIEMPRE VIVA,2999961,40.0,38.0
1563,153.0,80,R01,PAGADA,2023-10-27,10:06,RUTA 9,W326AVE,73.0,69.0
1565,89.0,60,R01,PAGADA,1932-01-01,09:04,AV LIBERTADOR,OUTSTDN,29.0,26.0
1566,71.0,40,R02,PAGADA,2022-01-24,09:04,AV LIBERTADOR,DI2LOT,31.0,29.0
1570,58.0,40,R01,APELADA,2023-05-20,14:58,RUTA 9,VY90540,18.0,16.0
1571,46.0,40,,IMPAGA,1932-01-01,00:00,RUTA 9,GOOGLE,6.0,4.0
1572,119.0,60,R01,IMPAGA,2022-09-15,19:07,AV LIBERTADOR,YLO8WUE,59.0,56.0
1573,91.0,40,R01,APELADA,1932-01-01,09:04,AV LIBERTADOR,VTIIAHV,51.0,49.0
1575,92.0,40,,IMPAGA,2020-01-18,09:05,RUTA 9,6611172,52.0,50.0
1578,84.0,60,R02,IMPAGA,1932-01-01,10:07,RUTA 9,TL03GOG,24.0,21.0
1582,87.0,80,,APELADA,1932-01-01,09:05,AV SIEMPRE VIVA,CBMUK,7.0,3.0
1588,94.0,40,R02,ERROR,2020-02-10,19:07,AV SIEMPRE VIVA,MX60NZA,54.0,52.0
1589,134.0,60,R02,PAGADA,2020-06-20,00:00,AV SIEMPRE VIVA,691XC80,74.0,71.0
1590,110.0,40,R03,PAGADA,2022-08-09,09:06,AV SIEMPRE VIVA,FD1475,70.0,68.0
1595,144.0,80,R01,APELADA,1932-01-01,10:07,RUTA 9,6611172,64.0,60.0
1596,122.0,80,R02,IMPAGA,1932-01-01,00:00,AV SIEMPRE VIVA,M431ZW,42.0,38.0
1597,53.0,40,,IMPAGA,2023-01-03,00:00,AV LIBERTADOR,GCP332,13.0,11.0
1600,114.0,80,,APELADA,2022-08-23,19:08,RUTA 9,WU08YWC,34.0,30.0
1602,51.0,40,R03,ERROR,2023-07-28,00:00,AV SIEMPRE VIVA,409,11.0,9.0
1605,81.0,60,R03,IMPAGA,2021-07-04,00:00,AV SIEMPRE VIVA,UW3932,21.0,18.0
1607,49.0,40,R02,APELADA,1932-01-01,14:59,AV LIBERTADOR,810TCH,9.0,7.0
1608,107.0,60,R01,ERROR,2023-10-03,00:00,AV SIEMPRE VIVA,WU08YWC,47.0,44.0
1616,120.0,80,,PAGADA,1932-01-01,10:08,AV LIBERTADOR,41RSTZ,40.0,36.0
1617,95.0,60,,APELADA,2022-10-14,19:09,AV LIBERTADOR,990XYK,35.0,32.0
1618,105.0,60,R01,IMPAGA,2022-03-28,00:00,AV SIEMPRE VIVA,B81JKY,45.0,42.0
1622,45.0,40,R01,IMPAGA,2022-09-12,14:59,RUTA 9,HF3461,5.0,3.0
1623,95.0,80,R01,ERROR,2021-09-06,19:09,AV LIBERTADOR,810TCH,15.0,11.0
1624,106.0,60,,APELADA,1932-01-01,00:00,AV LIBERTADOR,5777770,46.0,43.0
1628,135.0,60,R02,IMPAGA,2022-08-01,00:00,AV LIBERTADOR,FVIOUHP,75.0,72.0
1630,112.0,40,R03,IMPAGA,1932-01-01,09:07,AV LIBERTADOR,3646HBH,72.0,70.0
1631,90.0,40,R02,APELADA,2021-06-23,14:59,AV SIEMPRE VIVA,W326AVE,50.0,48.0
1632,57.0,40,R01,APELADA,2021-04-09,00:00,AV SIEMPRE VIVA,HF3461,17.0,15.0
1634,123.0,60,R03,PAGADA,2022-01-10,10:09,AV SIEMPRE VIVA,B81JKY,63.0,60.0
1636,151.0,80,R02,ERROR,2023-05-03,19:10,RUTA 9,0695DVH,71.0,67.0
1641,91.0,60,R03,ERROR,2023-10-23,15:00,AV LIBERTADOR,81ZFJD,31.0,28.0
1644,109.0,80,R03,PAGADA,1932-01-01,15:00,AV LIBERTADOR,WEFLYN,29.0,25.0
1645,111.0,60,R03,APELADA,2023-01-01,10:09,AV LIBERTADOR,TL03GOG,51.0,48.0
1647,86.0,60,R02,IMPAGA,1932-01-01,15:00,RUTA 9,RFH373,26.0,23.0
1650,78.0,60,R02,PAGADA,2022-05-17,10:10,RUTA 9,41RSTZ,18.0,15.0
1651,89.0,80,R03,ERROR,2021-12-29,09:08,RUTA 9,VNK296GP,9.0,5.0
1653,135.0,60,R02,PAGADA,2020-11-21,19:10,AV SIEMPRE VIVA,CD05601,75.0,72.0
1654,160.0,80,,PAGADA,2023-11-01,15:00,RUTA 9,HK06YMX,80.0,76.0
1657,75.0,60,R01,IMPAGA,1932-01-01,00:00,AV SIEMPRE VIVA,6EVY261,15.0,12.0
1664,71.0,40,R03,ERROR,1932-01-01,19:11,AV LIBERTADOR,CD05601,31.0,29.0
1665,79.0,60,R03,PAGADA,2021-04-08,09:08,RUTA 9,GOOGLE,19.0,16.0
1667,127.0,60,,IMPAGA,2023-02-04,10:10,AV SIEMPRE VIVA,W326AVE,67.0,64.0
1668,84.0,60,R01,IMPAGA,2022-06-03,10:11,AV LIBERTADOR,FVIOUHP,24.0,21.0
1673,158.0,80,,IMPAGA,2023-03-24,19:11,RUTA 9,GN64OTP,78.0,74.0
1680,151.0,80,R03,APELADA,2022-06-01,09:08,AV LIBERTADOR,MPX9357,71.0,67.0
1683,116.0,80,,APELADA,2021-03-23,10:11,AV SIEMPRE VIVA,810TCH,36.0,32.0
1686,43.0,40,R01,PAGADA,2022-06-15,19:12,RUTA 9,FVIOUHP,3.0,1.0
1687,81.0,60,,ERROR,2023-08-05,09:09,RUTA 9,589222,21.0,18.0
1692,116.0,40,R03,APELADA,2020-08-01,19:12,AV LIBERTADOR,HAMSTUR,76.0,74.0
1695,93.0,60,R01,ERROR,2021-04-03,09:09,AV LIBERTADOR,409,33.0,30.0
1700,97.0,80,R01,ERROR,2020-12-18,09:10,AV SIEMPRE VIVA,M20CPR,17.0,13.0
1701,89.0,60,R01,APELADA,2020-01-19,10:12,RUTA 9,9999868,29.0,26.0
1702,80.0,40,R02,PAGADA,2022-08-02,19:13,RUTA 9,WU08YWC,40.0,38.0
1707,103.0,80,,ERROR,2021-07-23,19:13,AV LIBERTADOR,6EVY261,23.0,19.0
1708,89.0,80,,PAGADA,1932-01-01,09:10,AV SIEMPRE VIVA,990XYK,9.0,5.0
1709,123.0,80,,ERROR,2023-05-07,19:13,AV SIEMPRE VIVA,RFH373,43.0,39.0
1711,80.0,40,R01,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,TL03GOG,40.0,38.0
1713,125.0,80,,IMPAGA,2020-03-30,09:10,AV LIBERTADOR,M20CPR,45.0,41.0
1716,94.0,40,R03,PAGADA,2020-03-08,19:14,AV SIEMPRE VIVA,BP717,54.0,52.0
1717,118.0,40,R02,IMPAGA,2023-02-07,19:14,RUTA 9,CD05601,78.0,76.0
1718,117.0,60,,APELADA,2023-01-02,19:14,AV SIEMPRE VIVA,409,57.0,54.0
1720,86.0,60,R01,ERROR,2021-10-26,10:12,AV LIBERTADOR,M431ZW,26.0,23.0
1724,104.0,80,R02,ERROR,2021-09-14,15:02,AV SIEMPRE VIVA,8B90638,24.0,20.0
1726,110.0,60,R02,IMPAGA,2020-06-13,15:03,AV LIBERTADOR,RFH373,50.0,47.0
1729,97.0,60,R01,PAGADA,2020-02-14,19:15,RUTA 9,HF58HXP,37.0,34.0
1730,53.0,40,,ERROR,1932-01-01,09:11,AV LIBERTADOR,RFH373,13.0,11.0
1731,92.0,40,R01,APELADA,2020-06-14,09:11,AV SIEMPRE VIVA,B81JKY,52.0,50.0
1733,125.0,80,R02,APELADA,2020-03-20,19:15,AV LIBERTADOR,UM96201,45.0,41.0
1735,151.0,80,R02,ERROR,2020-05-01,00:00,AV SIEMPRE VIVA,AI7OVF,71.0,67.0
1736,65.0,40,R03,IMPAGA,2021-01-23,19:15,AV LIBERTADOR,BP717,25.0,23.0
1737,87.0,40,R03,APELADA,2023-10-06,00:00,AV LIBERTADOR,81ZFJD,47.0,45.0
1743,72.0,40,R03,ERROR,1932-01-01,19:16,AV SIEMPRE VIVA,MVU4688,32.0,30.0
1746,112.0,40,R03,PAGADA,2023-10-01,00:00,RUTA 9,HF58HXP,72.0,70.0
1748,139.0,80,R03,IMPAGA,2023-04-25,10:13,AV SIEMPRE VIVA,BP717,59.0,55.0
1749,102.0,40,R01,APELADA,2021-07-09,19:16,AV SIEMPRE VIVA,NHZ1002,62.0,60.0
1751,146.0,80,R02,ERROR,2020-06-06,15:03,AV LIBERTADOR,GE1466,66.0,62.0
1752,145.0,80,R03,ERROR,2023-09-04,15:03,AV LIBERTADOR,WEFLYN,65.0,61.0
1754,89.0,60,R02,APELADA,2023-02-19,10:14,AV SIEMPRE VIVA,6611172,29.0,26.0
1755,97.0,80,,PAGADA,1932-01-01,10:14,RUTA 9,T0YDR,17.0,13.0
1760,137.0,80,R03,ERROR,2021-08-10,10:14,AV SIEMPRE VIVA,PIW4215,57.0,53.0
1761,89.0,40,R01,APELADA,2020-08-02,09:12,AV SIEMPRE VIVA,GCP332,49.0,47.0
1762,87.0,60,,IMPAGA,2021-11-04,19:16,AV SIEMPRE VIVA,GE1466,27.0,24.0
1763,110.0,40,R02,ERROR,2020-06-11,10:15,RUTA 9,GCP332,70.0,68.0
1765,104.0,80,,ERROR,2021-04-19,15:04,RUTA 9,BHRP770,24.0,20.0
1766,123.0,60,R01,PAGADA,2022-06-28,15:04,AV LIBERTADOR,GN64OTP,63.0,60.0
1767,128.0,80,R02,APELADA,2022-10-30,10:15,AV LIBERTADOR,AWS167,48.0,44.0
1770,143.0,80,R03,APELADA,2020-08-04,09:12,RUTA 9,VTIIAHV,63.0,59.0
1771,67.0,40,,PAGADA,2020-12-22,19:16,AV LIBERTADOR,OUTSTDN,27.0,25.0
1777,116.0,60,R01,ERROR,1932-01-01,19:17,AV LIBERTADOR,81ZFJD,56.0,53.0
1778,84.0,60,,IMPAGA,2020-09-07,19:17,AV SIEMPRE VIVA,MVU4688,24.0,21.0
1779,112.0,40,R01,ERROR,2023-05-21,10:15,AV SIEMPRE VIVA,J1S1,72.0,70.0
1780,150.0,80,R03,APELADA,1932-01-01,10:16,AV LIBERTADOR,M20CPR,70.0,66.0
1783,91.0,80,,PAGADA,2021-07-27,19:17,AV LIBERTADOR,9999868,11.0,7.0
1788,105.0,80,R03,ERROR,2020-03-22,10:16,AV SIEMPRE VIVA,831MDB,25.0,21.0
1789,153.0,80,,APELADA,2023-09-26,10:17,AV SIEMPRE VIVA,RFH373,73.0,69.0
1790,59.0,40,R03,PAGADA,2023-03-24,15:05,AV LIBERTADOR,CT5B876,19.0,17.0
1792,132.0,60,,IMPAGA,2021-07-09,15:05,AV LIBERTADOR,CT5B876,72.0,69.0
1793,129.0,80,R02,ERROR,1932-01-01,19:17,AV LIBERTADOR,GOOGLE,49.0,45.0
1794,65.0,60,R02,PAGADA,2022-09-27,00:00,RUTA 9,6EVY261,5.0,2.0
1797,101.0,80,R02,IMPAGA,1932-01-01,15:05,AV SIEMPRE VIVA,9999868,21.0,17.0
1798,133.0,60,,PAGADA,1932-01-01,09:12,AV LIBERTADOR,6EVY261,73.0,70.0
1801,61.0,40,R03,ERROR,2022-12-07,15:05,AV SIEMPRE VIVA,AWS167,21.0,19.0
1803,49.0,40,,PAGADA,2023-06-05,10:17,RUTA 9,GN64OTP,9.0,7.0
1804,97.0,80,R01,ERROR,2023-03-21,09:13,AV SIEMPRE VIVA,MVU4688,17.0,13.0
1805,46.0,40,,ERROR,2022-07-22,15:06,AV SIEMPRE VIVA,WEFLYN,6.0,4.0
1806,82.0,60,R03,IMPAGA,1932-01-01,15:06,AV SIEMPRE VIVA,FD1475,22.0,19.0
1810,158.0,80,R03,ERROR,2022-06-15,00:00,AV LIBERTADOR,9999868,78.0,74.0
1812,83.0,60,R02,APELADA,2020-08-25,15:06,AV LIBERTADOR,MX60NZA,23.0,20.0
1814,118.0,80,R01,ERROR,2020-09-02,09:13,AV SIEMPRE VIVA,GLEN1E,38.0,34.0
1817,88.0,40,R02,APELADA,2021-08-22,00:00,AV SIEMPRE VIVA,VNK296GP,48.0,46.0
1820,134.0,60,,PAGADA,2023-12-29,15:07,RUTA 9,MX60NZA,74.0,71.0
1821,95.0,40,,IMPAGA,1932-01-01,19:18,AV LIBERTADOR,831MDB,55.0,53.0
1822,101.0,80,R03,APELADA,1932-01-01,09:13,AV LIBERTADOR,GCP332,21.0,17.0
1828,160.0,80,R01,IMPAGA,2023-03-25,09:14,AV LIBERTADOR,810TCH,80.0,76.0
1831,137.0,60,R02,ERROR,2020-10-30,15:07,RUTA 9,OUTSTDN,77.0,74.0
1832,48.0,40,R02,APELADA,2022-05-31,09:14,RUTA 9,J1S1,8.0,6.0
1833,74.0,60,R01,APELADA,2022-10-30,00:00,RUTA 9,MVU4688,14.0,11.0
1840,86.0,40,R03,APELADA,1932-01-01,09:15,AV LIBERTADOR,3646HBH,46.0,44.0
1841,124.0,60,,IMPAGA,2021-04-01,09:15,AV SIEMPRE VIVA,DK414N,64.0,61.0
1842,98.0,40,,ERROR,2020-09-22,09:15,AV LIBERTADOR,831MDB,58.0,56.0
1845,78.0,60,R03,PAGADA,1932-01-01,09:15,AV LIBERTADOR,W326AVE,18.0,15.0
1847,67.0,40,R03,APELADA,2021-04-07,09:16,RUTA 9,BHRP770,27.0,25.0
1848,81.0,40,R01,PAGADA,2020-05-28,09:16,AV SIEMPRE VIVA,DK414N,41.0,39.0
1851,95.0,40,R01,ERROR,2021-11-13,19:19,AV LIBERTADOR,HAMSTUR,55.0,53.0
1852,70.0,40,,APELADA,2022-06-02,09:16,AV LIBERTADOR,810TCH,30.0,28.0
